"feature_id"	"canonical_gene_id"	"annotation_gene_id"	"common_name"	"synonyms"	"description"	"display_label"	"search_tokens"
"LotjaGi6g1v0297300"	"LotjaGi6g1v0297300"					"LotjaGi6g1v0297300"	"LotjaGi6g1v0297300"
"LotjaGi6g1v0297400"	"LotjaGi6g1v0297400"					"LotjaGi6g1v0297400"	"LotjaGi6g1v0297400"
"LotjaGi6g1v0297500"	"LotjaGi6g1v0297500"					"LotjaGi6g1v0297500"	"LotjaGi6g1v0297500"
"LotjaGi6g1v0297600"	"LotjaGi6g1v0297600"					"LotjaGi6g1v0297600"	"LotjaGi6g1v0297600"
"LotjaGi6g1v0297700"	"LotjaGi6g1v0297700"					"LotjaGi6g1v0297700"	"LotjaGi6g1v0297700"
"LotjaGi6g1v0297800"	"LotjaGi6g1v0297800"					"LotjaGi6g1v0297800"	"LotjaGi6g1v0297800"
"LotjaGi6g1v0297900"	"LotjaGi6g1v0297900"					"LotjaGi6g1v0297900"	"LotjaGi6g1v0297900"
"LotjaGi6g1v0298000"	"LotjaGi6g1v0298000"					"LotjaGi6g1v0298000"	"LotjaGi6g1v0298000"
"LotjaGi6g1v0298100"	"LotjaGi6g1v0298100"					"LotjaGi6g1v0298100"	"LotjaGi6g1v0298100"
"LotjaGi6g1v0298400"	"LotjaGi6g1v0298400"					"LotjaGi6g1v0298400"	"LotjaGi6g1v0298400"
"LotjaGi6g1v0298500"	"LotjaGi6g1v0298500"					"LotjaGi6g1v0298500"	"LotjaGi6g1v0298500"
"LotjaGi6g1v0298600"	"LotjaGi6g1v0298600"					"LotjaGi6g1v0298600"	"LotjaGi6g1v0298600"
"LotjaGi6g1v0298700"	"LotjaGi6g1v0298700"					"LotjaGi6g1v0298700"	"LotjaGi6g1v0298700"
"LotjaGi6g1v0298800"	"LotjaGi6g1v0298800"					"LotjaGi6g1v0298800"	"LotjaGi6g1v0298800"
"LotjaGi6g1v0298900"	"LotjaGi6g1v0298900"					"LotjaGi6g1v0298900"	"LotjaGi6g1v0298900"
"LotjaGi6g1v0299000-LC"	"LotjaGi6g1v0299000-LC"					"LotjaGi6g1v0299000-LC"	"LotjaGi6g1v0299000-LC"
"LotjaGi6g1v0299200"	"LotjaGi6g1v0299200"					"LotjaGi6g1v0299200"	"LotjaGi6g1v0299200"
"LotjaGi6g1v0299300"	"LotjaGi6g1v0299300"					"LotjaGi6g1v0299300"	"LotjaGi6g1v0299300"
"LotjaGi6g1v0299400"	"LotjaGi6g1v0299400"					"LotjaGi6g1v0299400"	"LotjaGi6g1v0299400"
"LotjaGi6g1v0299500"	"LotjaGi6g1v0299500"					"LotjaGi6g1v0299500"	"LotjaGi6g1v0299500"
"LotjaGi6g1v0299700"	"LotjaGi6g1v0299700"					"LotjaGi6g1v0299700"	"LotjaGi6g1v0299700"
"LotjaGi6g1v0299800"	"LotjaGi6g1v0299800"					"LotjaGi6g1v0299800"	"LotjaGi6g1v0299800"
"LotjaGi6g1v0299900"	"LotjaGi6g1v0299900"					"LotjaGi6g1v0299900"	"LotjaGi6g1v0299900"
"LotjaGi6g1v0300000"	"LotjaGi6g1v0300000"					"LotjaGi6g1v0300000"	"LotjaGi6g1v0300000"
"LotjaGi6g1v0300100"	"LotjaGi6g1v0300100"					"LotjaGi6g1v0300100"	"LotjaGi6g1v0300100"
"LotjaGi6g1v0300200"	"LotjaGi6g1v0300200"					"LotjaGi6g1v0300200"	"LotjaGi6g1v0300200"
"LotjaGi6g1v0300300"	"LotjaGi6g1v0300300"					"LotjaGi6g1v0300300"	"LotjaGi6g1v0300300"
"LotjaGi6g1v0300400"	"LotjaGi6g1v0300400"					"LotjaGi6g1v0300400"	"LotjaGi6g1v0300400"
"LotjaGi6g1v0300500"	"LotjaGi6g1v0300500"					"LotjaGi6g1v0300500"	"LotjaGi6g1v0300500"
"LotjaGi6g1v0300600"	"LotjaGi6g1v0300600"					"LotjaGi6g1v0300600"	"LotjaGi6g1v0300600"
"LotjaGi6g1v0300700"	"LotjaGi6g1v0300700"					"LotjaGi6g1v0300700"	"LotjaGi6g1v0300700"
"LotjaGi6g1v0300800"	"LotjaGi6g1v0300800"					"LotjaGi6g1v0300800"	"LotjaGi6g1v0300800"
"LotjaGi6g1v0300850"	"LotjaGi6g1v0300850"					"LotjaGi6g1v0300850"	"LotjaGi6g1v0300850"
"LotjaGi6g1v0300900-LC"	"LotjaGi6g1v0300900-LC"					"LotjaGi6g1v0300900-LC"	"LotjaGi6g1v0300900-LC"
"LotjaGi6g1v0301000"	"LotjaGi6g1v0301000"					"LotjaGi6g1v0301000"	"LotjaGi6g1v0301000"
"LotjaGi6g1v0301200"	"LotjaGi6g1v0301200"					"LotjaGi6g1v0301200"	"LotjaGi6g1v0301200"
"LotjaGi6g1v0301300"	"LotjaGi6g1v0301300"					"LotjaGi6g1v0301300"	"LotjaGi6g1v0301300"
"LotjaGi6g1v0301400"	"LotjaGi6g1v0301400"					"LotjaGi6g1v0301400"	"LotjaGi6g1v0301400"
"LotjaGi6g1v0301500"	"LotjaGi6g1v0301500"					"LotjaGi6g1v0301500"	"LotjaGi6g1v0301500"
"LotjaGi6g1v0301600"	"LotjaGi6g1v0301600"					"LotjaGi6g1v0301600"	"LotjaGi6g1v0301600"
"LotjaGi6g1v0302100"	"LotjaGi6g1v0302100"					"LotjaGi6g1v0302100"	"LotjaGi6g1v0302100"
"LotjaGi6g1v0302300"	"LotjaGi6g1v0302300"					"LotjaGi6g1v0302300"	"LotjaGi6g1v0302300"
"LotjaGi6g1v0302400"	"LotjaGi6g1v0302400"					"LotjaGi6g1v0302400"	"LotjaGi6g1v0302400"
"LotjaGi6g1v0302500"	"LotjaGi6g1v0302500"					"LotjaGi6g1v0302500"	"LotjaGi6g1v0302500"
"LotjaGi6g1v0302600"	"LotjaGi6g1v0302600"					"LotjaGi6g1v0302600"	"LotjaGi6g1v0302600"
"LotjaGi6g1v0302700"	"LotjaGi6g1v0302700"					"LotjaGi6g1v0302700"	"LotjaGi6g1v0302700"
"LotjaGi6g1v0302800"	"LotjaGi6g1v0302800"					"LotjaGi6g1v0302800"	"LotjaGi6g1v0302800"
"LotjaGi6g1v0302900"	"LotjaGi6g1v0302900"					"LotjaGi6g1v0302900"	"LotjaGi6g1v0302900"
"LotjaGi6g1v0303000"	"LotjaGi6g1v0303000"					"LotjaGi6g1v0303000"	"LotjaGi6g1v0303000"
"LotjaGi6g1v0303100"	"LotjaGi6g1v0303100"					"LotjaGi6g1v0303100"	"LotjaGi6g1v0303100"
"LotjaGi6g1v0303200"	"LotjaGi6g1v0303200"					"LotjaGi6g1v0303200"	"LotjaGi6g1v0303200"
"LotjaGi6g1v0303300"	"LotjaGi6g1v0303300"					"LotjaGi6g1v0303300"	"LotjaGi6g1v0303300"
"LotjaGi6g1v0303400"	"LotjaGi6g1v0303400"					"LotjaGi6g1v0303400"	"LotjaGi6g1v0303400"
"LotjaGi6g1v0303500-LC"	"LotjaGi6g1v0303500-LC"					"LotjaGi6g1v0303500-LC"	"LotjaGi6g1v0303500-LC"
"LotjaGi6g1v0303600"	"LotjaGi6g1v0303600"					"LotjaGi6g1v0303600"	"LotjaGi6g1v0303600"
"LotjaGi6g1v0303700"	"LotjaGi6g1v0303700"					"LotjaGi6g1v0303700"	"LotjaGi6g1v0303700"
"LotjaGi6g1v0303800"	"LotjaGi6g1v0303800"					"LotjaGi6g1v0303800"	"LotjaGi6g1v0303800"
"LotjaGi6g1v0303900"	"LotjaGi6g1v0303900"					"LotjaGi6g1v0303900"	"LotjaGi6g1v0303900"
"LotjaGi6g1v0304000"	"LotjaGi6g1v0304000"					"LotjaGi6g1v0304000"	"LotjaGi6g1v0304000"
"LotjaGi6g1v0304050"	"LotjaGi6g1v0304050"					"LotjaGi6g1v0304050"	"LotjaGi6g1v0304050"
"LotjaGi6g1v0304100"	"LotjaGi6g1v0304100"					"LotjaGi6g1v0304100"	"LotjaGi6g1v0304100"
"LotjaGi6g1v0304200"	"LotjaGi6g1v0304200"					"LotjaGi6g1v0304200"	"LotjaGi6g1v0304200"
"LotjaGi6g1v0304300"	"LotjaGi6g1v0304300"					"LotjaGi6g1v0304300"	"LotjaGi6g1v0304300"
"LotjaGi6g1v0304400"	"LotjaGi6g1v0304400"					"LotjaGi6g1v0304400"	"LotjaGi6g1v0304400"
"LotjaGi6g1v0304500"	"LotjaGi6g1v0304500"					"LotjaGi6g1v0304500"	"LotjaGi6g1v0304500"
"LotjaGi6g1v0304600"	"LotjaGi6g1v0304600"					"LotjaGi6g1v0304600"	"LotjaGi6g1v0304600"
"LotjaGi6g1v0304700"	"LotjaGi6g1v0304700"					"LotjaGi6g1v0304700"	"LotjaGi6g1v0304700"
"LotjaGi6g1v0304800"	"LotjaGi6g1v0304800"					"LotjaGi6g1v0304800"	"LotjaGi6g1v0304800"
"LotjaGi6g1v0305000"	"LotjaGi6g1v0305000"					"LotjaGi6g1v0305000"	"LotjaGi6g1v0305000"
"LotjaGi6g1v0305100"	"LotjaGi6g1v0305100"					"LotjaGi6g1v0305100"	"LotjaGi6g1v0305100"
"LotjaGi6g1v0305200"	"LotjaGi6g1v0305200"					"LotjaGi6g1v0305200"	"LotjaGi6g1v0305200"
"LotjaGi6g1v0305300"	"LotjaGi6g1v0305300"					"LotjaGi6g1v0305300"	"LotjaGi6g1v0305300"
"LotjaGi6g1v0305500"	"LotjaGi6g1v0305500"					"LotjaGi6g1v0305500"	"LotjaGi6g1v0305500"
"LotjaGi6g1v0305600"	"LotjaGi6g1v0305600"					"LotjaGi6g1v0305600"	"LotjaGi6g1v0305600"
"LotjaGi6g1v0305700"	"LotjaGi6g1v0305700"					"LotjaGi6g1v0305700"	"LotjaGi6g1v0305700"
"LotjaGi6g1v0305800-LC"	"LotjaGi6g1v0305800-LC"					"LotjaGi6g1v0305800-LC"	"LotjaGi6g1v0305800-LC"
"LotjaGi6g1v0306000"	"LotjaGi6g1v0306000"					"LotjaGi6g1v0306000"	"LotjaGi6g1v0306000"
"LotjaGi6g1v0306100"	"LotjaGi6g1v0306100"					"LotjaGi6g1v0306100"	"LotjaGi6g1v0306100"
"LotjaGi6g1v0306300"	"LotjaGi6g1v0306300"					"LotjaGi6g1v0306300"	"LotjaGi6g1v0306300"
"LotjaGi6g1v0306400"	"LotjaGi6g1v0306400"					"LotjaGi6g1v0306400"	"LotjaGi6g1v0306400"
"LotjaGi6g1v0306500-LC"	"LotjaGi6g1v0306500-LC"					"LotjaGi6g1v0306500-LC"	"LotjaGi6g1v0306500-LC"
"LotjaGi6g1v0306600"	"LotjaGi6g1v0306600"					"LotjaGi6g1v0306600"	"LotjaGi6g1v0306600"
"LotjaGi6g1v0306700"	"LotjaGi6g1v0306700"					"LotjaGi6g1v0306700"	"LotjaGi6g1v0306700"
"LotjaGi6g1v0306800"	"LotjaGi6g1v0306800"					"LotjaGi6g1v0306800"	"LotjaGi6g1v0306800"
"LotjaGi6g1v0307000"	"LotjaGi6g1v0307000"					"LotjaGi6g1v0307000"	"LotjaGi6g1v0307000"
"LotjaGi6g1v0307100"	"LotjaGi6g1v0307100"					"LotjaGi6g1v0307100"	"LotjaGi6g1v0307100"
"LotjaGi6g1v0307200"	"LotjaGi6g1v0307200"					"LotjaGi6g1v0307200"	"LotjaGi6g1v0307200"
"LotjaGi6g1v0307300-LC"	"LotjaGi6g1v0307300-LC"					"LotjaGi6g1v0307300-LC"	"LotjaGi6g1v0307300-LC"
"LotjaGi6g1v0307400-LC"	"LotjaGi6g1v0307400-LC"					"LotjaGi6g1v0307400-LC"	"LotjaGi6g1v0307400-LC"
"LotjaGi6g1v0307700"	"LotjaGi6g1v0307700"					"LotjaGi6g1v0307700"	"LotjaGi6g1v0307700"
"LotjaGi6g1v0307800"	"LotjaGi6g1v0307800"					"LotjaGi6g1v0307800"	"LotjaGi6g1v0307800"
"LotjaGi6g1v0307900"	"LotjaGi6g1v0307900"					"LotjaGi6g1v0307900"	"LotjaGi6g1v0307900"
"LotjaGi6g1v0308000"	"LotjaGi6g1v0308000"					"LotjaGi6g1v0308000"	"LotjaGi6g1v0308000"
"LotjaGi6g1v0308100"	"LotjaGi6g1v0308100"					"LotjaGi6g1v0308100"	"LotjaGi6g1v0308100"
"LotjaGi6g1v0308200"	"LotjaGi6g1v0308200"					"LotjaGi6g1v0308200"	"LotjaGi6g1v0308200"
"LotjaGi6g1v0308300"	"LotjaGi6g1v0308300"					"LotjaGi6g1v0308300"	"LotjaGi6g1v0308300"
"LotjaGi6g1v0308400"	"LotjaGi6g1v0308400"					"LotjaGi6g1v0308400"	"LotjaGi6g1v0308400"
"LotjaGi6g1v0308500"	"LotjaGi6g1v0308500"					"LotjaGi6g1v0308500"	"LotjaGi6g1v0308500"
"LotjaGi6g1v0308600"	"LotjaGi6g1v0308600"					"LotjaGi6g1v0308600"	"LotjaGi6g1v0308600"
"LotjaGi6g1v0308700"	"LotjaGi6g1v0308700"					"LotjaGi6g1v0308700"	"LotjaGi6g1v0308700"
"LotjaGi6g1v0308800"	"LotjaGi6g1v0308800"					"LotjaGi6g1v0308800"	"LotjaGi6g1v0308800"
"LotjaGi6g1v0308900"	"LotjaGi6g1v0308900"					"LotjaGi6g1v0308900"	"LotjaGi6g1v0308900"
"LotjaGi6g1v0309000"	"LotjaGi6g1v0309000"					"LotjaGi6g1v0309000"	"LotjaGi6g1v0309000"
"LotjaGi6g1v0309100-LC"	"LotjaGi6g1v0309100-LC"					"LotjaGi6g1v0309100-LC"	"LotjaGi6g1v0309100-LC"
"LotjaGi6g1v0309200"	"LotjaGi6g1v0309200"					"LotjaGi6g1v0309200"	"LotjaGi6g1v0309200"
"LotjaGi6g1v0309300"	"LotjaGi6g1v0309300"					"LotjaGi6g1v0309300"	"LotjaGi6g1v0309300"
"LotjaGi6g1v0309500"	"LotjaGi6g1v0309500"					"LotjaGi6g1v0309500"	"LotjaGi6g1v0309500"
"LotjaGi6g1v0309600"	"LotjaGi6g1v0309600"					"LotjaGi6g1v0309600"	"LotjaGi6g1v0309600"
"LotjaGi6g1v0309700-LC"	"LotjaGi6g1v0309700-LC"					"LotjaGi6g1v0309700-LC"	"LotjaGi6g1v0309700-LC"
"LotjaGi6g1v0309800-LC"	"LotjaGi6g1v0309800-LC"					"LotjaGi6g1v0309800-LC"	"LotjaGi6g1v0309800-LC"
"LotjaGi6g1v0309900-LC"	"LotjaGi6g1v0309900-LC"					"LotjaGi6g1v0309900-LC"	"LotjaGi6g1v0309900-LC"
"LotjaGi6g1v0310000"	"LotjaGi6g1v0310000"					"LotjaGi6g1v0310000"	"LotjaGi6g1v0310000"
"LotjaGi6g1v0310100"	"LotjaGi6g1v0310100"					"LotjaGi6g1v0310100"	"LotjaGi6g1v0310100"
"LotjaGi6g1v0310200"	"LotjaGi6g1v0310200"					"LotjaGi6g1v0310200"	"LotjaGi6g1v0310200"
"LotjaGi6g1v0310300"	"LotjaGi6g1v0310300"					"LotjaGi6g1v0310300"	"LotjaGi6g1v0310300"
"LotjaGi6g1v0310500"	"LotjaGi6g1v0310500"					"LotjaGi6g1v0310500"	"LotjaGi6g1v0310500"
"LotjaGi6g1v0310600"	"LotjaGi6g1v0310600"					"LotjaGi6g1v0310600"	"LotjaGi6g1v0310600"
"LotjaGi6g1v0310700"	"LotjaGi6g1v0310700"					"LotjaGi6g1v0310700"	"LotjaGi6g1v0310700"
"LotjaGi6g1v0310800"	"LotjaGi6g1v0310800"					"LotjaGi6g1v0310800"	"LotjaGi6g1v0310800"
"LotjaGi6g1v0310900"	"LotjaGi6g1v0310900"					"LotjaGi6g1v0310900"	"LotjaGi6g1v0310900"
"LotjaGi6g1v0311000"	"LotjaGi6g1v0311000"					"LotjaGi6g1v0311000"	"LotjaGi6g1v0311000"
"LotjaGi6g1v0311100"	"LotjaGi6g1v0311100"					"LotjaGi6g1v0311100"	"LotjaGi6g1v0311100"
"LotjaGi6g1v0311200"	"LotjaGi6g1v0311200"					"LotjaGi6g1v0311200"	"LotjaGi6g1v0311200"
"LotjaGi6g1v0311300"	"LotjaGi6g1v0311300"					"LotjaGi6g1v0311300"	"LotjaGi6g1v0311300"
"LotjaGi6g1v0311400"	"LotjaGi6g1v0311400"					"LotjaGi6g1v0311400"	"LotjaGi6g1v0311400"
"LotjaGi6g1v0311500"	"LotjaGi6g1v0311500"					"LotjaGi6g1v0311500"	"LotjaGi6g1v0311500"
"LotjaGi6g1v0311600"	"LotjaGi6g1v0311600"					"LotjaGi6g1v0311600"	"LotjaGi6g1v0311600"
"LotjaGi6g1v0311800"	"LotjaGi6g1v0311800"					"LotjaGi6g1v0311800"	"LotjaGi6g1v0311800"
"LotjaGi6g1v0311900"	"LotjaGi6g1v0311900"					"LotjaGi6g1v0311900"	"LotjaGi6g1v0311900"
"LotjaGi6g1v0312000"	"LotjaGi6g1v0312000"					"LotjaGi6g1v0312000"	"LotjaGi6g1v0312000"
"LotjaGi6g1v0312100-LC"	"LotjaGi6g1v0312100-LC"					"LotjaGi6g1v0312100-LC"	"LotjaGi6g1v0312100-LC"
"LotjaGi6g1v0312200"	"LotjaGi6g1v0312200"					"LotjaGi6g1v0312200"	"LotjaGi6g1v0312200"
"LotjaGi6g1v0312300"	"LotjaGi6g1v0312300"					"LotjaGi6g1v0312300"	"LotjaGi6g1v0312300"
"LotjaGi6g1v0312500"	"LotjaGi6g1v0312500"					"LotjaGi6g1v0312500"	"LotjaGi6g1v0312500"
"LotjaGi6g1v0312600"	"LotjaGi6g1v0312600"					"LotjaGi6g1v0312600"	"LotjaGi6g1v0312600"
"LotjaGi6g1v0312700-LC"	"LotjaGi6g1v0312700-LC"					"LotjaGi6g1v0312700-LC"	"LotjaGi6g1v0312700-LC"
"LotjaGi6g1v0312800"	"LotjaGi6g1v0312800"					"LotjaGi6g1v0312800"	"LotjaGi6g1v0312800"
"LotjaGi6g1v0312900"	"LotjaGi6g1v0312900"					"LotjaGi6g1v0312900"	"LotjaGi6g1v0312900"
"LotjaGi6g1v0313000"	"LotjaGi6g1v0313000"					"LotjaGi6g1v0313000"	"LotjaGi6g1v0313000"
"LotjaGi6g1v0313100"	"LotjaGi6g1v0313100"					"LotjaGi6g1v0313100"	"LotjaGi6g1v0313100"
"LotjaGi6g1v0313200"	"LotjaGi6g1v0313200"					"LotjaGi6g1v0313200"	"LotjaGi6g1v0313200"
"LotjaGi6g1v0313300"	"LotjaGi6g1v0313300"					"LotjaGi6g1v0313300"	"LotjaGi6g1v0313300"
"LotjaGi6g1v0313400-LC"	"LotjaGi6g1v0313400-LC"					"LotjaGi6g1v0313400-LC"	"LotjaGi6g1v0313400-LC"
"LotjaGi6g1v0313500"	"LotjaGi6g1v0313500"					"LotjaGi6g1v0313500"	"LotjaGi6g1v0313500"
"LotjaGi6g1v0313600"	"LotjaGi6g1v0313600"					"LotjaGi6g1v0313600"	"LotjaGi6g1v0313600"
"LotjaGi6g1v0313800"	"LotjaGi6g1v0313800"					"LotjaGi6g1v0313800"	"LotjaGi6g1v0313800"
"LotjaGi6g1v0313900-LC"	"LotjaGi6g1v0313900-LC"					"LotjaGi6g1v0313900-LC"	"LotjaGi6g1v0313900-LC"
"LotjaGi6g1v0314000"	"LotjaGi6g1v0314000"					"LotjaGi6g1v0314000"	"LotjaGi6g1v0314000"
"LotjaGi6g1v0314100"	"LotjaGi6g1v0314100"					"LotjaGi6g1v0314100"	"LotjaGi6g1v0314100"
"LotjaGi6g1v0314200"	"LotjaGi6g1v0314200"					"LotjaGi6g1v0314200"	"LotjaGi6g1v0314200"
"LotjaGi6g1v0314300"	"LotjaGi6g1v0314300"					"LotjaGi6g1v0314300"	"LotjaGi6g1v0314300"
"LotjaGi6g1v0314500"	"LotjaGi6g1v0314500"					"LotjaGi6g1v0314500"	"LotjaGi6g1v0314500"
"LotjaGi6g1v0314400"	"LotjaGi6g1v0314400"					"LotjaGi6g1v0314400"	"LotjaGi6g1v0314400"
"LotjaGi6g1v0314600"	"LotjaGi6g1v0314600"					"LotjaGi6g1v0314600"	"LotjaGi6g1v0314600"
"LotjaGi6g1v0314700"	"LotjaGi6g1v0314700"					"LotjaGi6g1v0314700"	"LotjaGi6g1v0314700"
"LotjaGi6g1v0314900"	"LotjaGi6g1v0314900"					"LotjaGi6g1v0314900"	"LotjaGi6g1v0314900"
"LotjaGi6g1v0314800"	"LotjaGi6g1v0314800"					"LotjaGi6g1v0314800"	"LotjaGi6g1v0314800"
"LotjaGi6g1v0315000"	"LotjaGi6g1v0315000"					"LotjaGi6g1v0315000"	"LotjaGi6g1v0315000"
"LotjaGi6g1v0315100"	"LotjaGi6g1v0315100"					"LotjaGi6g1v0315100"	"LotjaGi6g1v0315100"
"LotjaGi6g1v0315200"	"LotjaGi6g1v0315200"					"LotjaGi6g1v0315200"	"LotjaGi6g1v0315200"
"LotjaGi6g1v0315300"	"LotjaGi6g1v0315300"					"LotjaGi6g1v0315300"	"LotjaGi6g1v0315300"
"LotjaGi6g1v0315400"	"LotjaGi6g1v0315400"					"LotjaGi6g1v0315400"	"LotjaGi6g1v0315400"
"LotjaGi6g1v0315500"	"LotjaGi6g1v0315500"					"LotjaGi6g1v0315500"	"LotjaGi6g1v0315500"
"LotjaGi6g1v0315600"	"LotjaGi6g1v0315600"					"LotjaGi6g1v0315600"	"LotjaGi6g1v0315600"
"LotjaGi6g1v0315900"	"LotjaGi6g1v0315900"					"LotjaGi6g1v0315900"	"LotjaGi6g1v0315900"
"LotjaGi6g1v0316000"	"LotjaGi6g1v0316000"					"LotjaGi6g1v0316000"	"LotjaGi6g1v0316000"
"LotjaGi6g1v0316100"	"LotjaGi6g1v0316100"					"LotjaGi6g1v0316100"	"LotjaGi6g1v0316100"
"LotjaGi6g1v0316200"	"LotjaGi6g1v0316200"					"LotjaGi6g1v0316200"	"LotjaGi6g1v0316200"
"LotjaGi6g1v0316300-LC"	"LotjaGi6g1v0316300-LC"					"LotjaGi6g1v0316300-LC"	"LotjaGi6g1v0316300-LC"
"LotjaGi6g1v0316400"	"LotjaGi6g1v0316400"					"LotjaGi6g1v0316400"	"LotjaGi6g1v0316400"
"LotjaGi6g1v0316500-LC"	"LotjaGi6g1v0316500-LC"					"LotjaGi6g1v0316500-LC"	"LotjaGi6g1v0316500-LC"
"LotjaGi6g1v0316600"	"LotjaGi6g1v0316600"					"LotjaGi6g1v0316600"	"LotjaGi6g1v0316600"
"LotjaGi6g1v0316900"	"LotjaGi6g1v0316900"					"LotjaGi6g1v0316900"	"LotjaGi6g1v0316900"
"LotjaGi6g1v0316700-LC"	"LotjaGi6g1v0316700-LC"					"LotjaGi6g1v0316700-LC"	"LotjaGi6g1v0316700-LC"
"LotjaGi6g1v0316800-LC"	"LotjaGi6g1v0316800-LC"					"LotjaGi6g1v0316800-LC"	"LotjaGi6g1v0316800-LC"
"LotjaGi6g1v0317000"	"LotjaGi6g1v0317000"					"LotjaGi6g1v0317000"	"LotjaGi6g1v0317000"
"LotjaGi6g1v0317100"	"LotjaGi6g1v0317100"					"LotjaGi6g1v0317100"	"LotjaGi6g1v0317100"
"LotjaGi6g1v0317200"	"LotjaGi6g1v0317200"					"LotjaGi6g1v0317200"	"LotjaGi6g1v0317200"
"LotjaGi6g1v0317300"	"LotjaGi6g1v0317300"					"LotjaGi6g1v0317300"	"LotjaGi6g1v0317300"
"LotjaGi6g1v0317700"	"LotjaGi6g1v0317700"					"LotjaGi6g1v0317700"	"LotjaGi6g1v0317700"
"LotjaGi6g1v0317800"	"LotjaGi6g1v0317800"					"LotjaGi6g1v0317800"	"LotjaGi6g1v0317800"
"LotjaGi6g1v0317900"	"LotjaGi6g1v0317900"					"LotjaGi6g1v0317900"	"LotjaGi6g1v0317900"
"LotjaGi6g1v0318100"	"LotjaGi6g1v0318100"					"LotjaGi6g1v0318100"	"LotjaGi6g1v0318100"
"LotjaGi6g1v0318600"	"LotjaGi6g1v0318600"					"LotjaGi6g1v0318600"	"LotjaGi6g1v0318600"
"LotjaGi6g1v0318700"	"LotjaGi6g1v0318700"					"LotjaGi6g1v0318700"	"LotjaGi6g1v0318700"
"LotjaGi6g1v0318800"	"LotjaGi6g1v0318800"					"LotjaGi6g1v0318800"	"LotjaGi6g1v0318800"
"LotjaGi6g1v0319000"	"LotjaGi6g1v0319000"					"LotjaGi6g1v0319000"	"LotjaGi6g1v0319000"
"LotjaGi6g1v0319100"	"LotjaGi6g1v0319100"					"LotjaGi6g1v0319100"	"LotjaGi6g1v0319100"
"LotjaGi6g1v0319400-LC"	"LotjaGi6g1v0319400-LC"					"LotjaGi6g1v0319400-LC"	"LotjaGi6g1v0319400-LC"
"LotjaGi6g1v0319500-LC"	"LotjaGi6g1v0319500-LC"					"LotjaGi6g1v0319500-LC"	"LotjaGi6g1v0319500-LC"
"LotjaGi6g1v0319800"	"LotjaGi6g1v0319800"					"LotjaGi6g1v0319800"	"LotjaGi6g1v0319800"
"LotjaGi6g1v0319900"	"LotjaGi6g1v0319900"					"LotjaGi6g1v0319900"	"LotjaGi6g1v0319900"
"LotjaGi6g1v0320000"	"LotjaGi6g1v0320000"					"LotjaGi6g1v0320000"	"LotjaGi6g1v0320000"
"LotjaGi6g1v0320100"	"LotjaGi6g1v0320100"					"LotjaGi6g1v0320100"	"LotjaGi6g1v0320100"
"LotjaGi6g1v0320200"	"LotjaGi6g1v0320200"					"LotjaGi6g1v0320200"	"LotjaGi6g1v0320200"
"LotjaGi6g1v0320300"	"LotjaGi6g1v0320300"					"LotjaGi6g1v0320300"	"LotjaGi6g1v0320300"
"LotjaGi6g1v0320400"	"LotjaGi6g1v0320400"					"LotjaGi6g1v0320400"	"LotjaGi6g1v0320400"
"LotjaGi6g1v0320500"	"LotjaGi6g1v0320500"					"LotjaGi6g1v0320500"	"LotjaGi6g1v0320500"
"LotjaGi6g1v0320600"	"LotjaGi6g1v0320600"					"LotjaGi6g1v0320600"	"LotjaGi6g1v0320600"
"LotjaGi6g1v0320900"	"LotjaGi6g1v0320900"					"LotjaGi6g1v0320900"	"LotjaGi6g1v0320900"
"LotjaGi6g1v0321100-LC"	"LotjaGi6g1v0321100-LC"					"LotjaGi6g1v0321100-LC"	"LotjaGi6g1v0321100-LC"
"LotjaGi6g1v0321200"	"LotjaGi6g1v0321200"					"LotjaGi6g1v0321200"	"LotjaGi6g1v0321200"
"LotjaGi6g1v0321300"	"LotjaGi6g1v0321300"					"LotjaGi6g1v0321300"	"LotjaGi6g1v0321300"
"LotjaGi6g1v0321400"	"LotjaGi6g1v0321400"					"LotjaGi6g1v0321400"	"LotjaGi6g1v0321400"
"LotjaGi6g1v0321500"	"LotjaGi6g1v0321500"					"LotjaGi6g1v0321500"	"LotjaGi6g1v0321500"
"LotjaGi6g1v0321600"	"LotjaGi6g1v0321600"					"LotjaGi6g1v0321600"	"LotjaGi6g1v0321600"
"LotjaGi6g1v0321700"	"LotjaGi6g1v0321700"					"LotjaGi6g1v0321700"	"LotjaGi6g1v0321700"
"LotjaGi6g1v0321800"	"LotjaGi6g1v0321800"					"LotjaGi6g1v0321800"	"LotjaGi6g1v0321800"
"LotjaGi6g1v0321900"	"LotjaGi6g1v0321900"					"LotjaGi6g1v0321900"	"LotjaGi6g1v0321900"
"LotjaGi6g1v0322000"	"LotjaGi6g1v0322000"					"LotjaGi6g1v0322000"	"LotjaGi6g1v0322000"
"LotjaGi6g1v0322100"	"LotjaGi6g1v0322100"					"LotjaGi6g1v0322100"	"LotjaGi6g1v0322100"
"LotjaGi6g1v0322200"	"LotjaGi6g1v0322200"					"LotjaGi6g1v0322200"	"LotjaGi6g1v0322200"
"LotjaGi6g1v0322300"	"LotjaGi6g1v0322300"					"LotjaGi6g1v0322300"	"LotjaGi6g1v0322300"
